timestamp,slug,window_start,window_end,btc_spot,btc_strike,sigma,tau_min,model_price,market_price_gamma,market_price_clob,edge,signal
2026-06-02T13:52:07.044033+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68811.08,68858.0,0.0006657189,2.883,0.273043,0.505,0.18,0.093043,NONE
2026-06-02T13:52:12.825573+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68818.0,68858.0,0.0006657189,2.786,0.300323,0.505,0.205,0.095323,NONE
2026-06-02T13:52:18.543252+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68814.02,68858.0,0.0006658984,2.691,0.279125,0.505,0.185,0.094125,NONE
2026-06-02T13:52:23.980751+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68815.11,68858.0,0.0006658984,2.6,0.280692,0.505,0.165,0.115692,NONE
2026-06-02T13:52:29.701831+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68782.31,68858.0,0.0006663675,2.505,0.148395,0.505,0.085,0.063395,NONE
2026-06-02T13:52:35.175624+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68782.31,68858.0,0.0006663675,2.414,0.143923,0.505,0.065,0.078923,NONE
2026-06-02T13:52:40.908821+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68799.99,68858.0,0.0006654501,2.318,0.202606,0.505,0.115,0.087606,NONE
2026-06-02T13:52:46.415293+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68786.53,68858.0,0.0006654501,2.226,0.147697,0.505,0.08,0.067697,NONE
2026-06-02T13:52:52.158511+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68786.53,68858.0,0.0006659985,2.131,0.142601,0.505,0.085,0.057601,NONE
2026-06-02T13:52:57.621744+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68793.1,68858.0,0.0006659985,2.04,0.160631,0.505,0.085,0.075631,NONE
2026-06-02T13:53:03.379939+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68795.99,68858.0,0.0006633258,1.944,0.164854,0.505,0.085,0.079854,NONE
2026-06-02T13:53:08.817923+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68829.2,68858.0,0.0006633258,1.853,0.321414,0.505,0.12,0.201414,NONE
2026-06-02T13:53:14.561850+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68810.01,68858.0,0.0006644528,1.757,0.214193,0.505,0.095,0.119193,NONE
2026-06-02T13:53:20.011927+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68802.02,68858.0,0.0006644528,1.666,0.171409,0.505,0.085,0.086409,NONE
2026-06-02T13:53:25.728147+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68800.01,68858.0,0.0006635425,1.571,0.155437,0.505,0.065,0.090437,NONE
2026-06-02T13:53:31.169666+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68806.0,68858.0,0.0006635425,1.481,0.174608,0.085,0.075,0.099608,NONE
2026-06-02T13:53:36.998922+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68803.37,68858.0,0.0006637902,1.383,0.154578,0.085,0.045,0.109578,NONE
2026-06-02T13:53:42.436189+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68803.38,68858.0,0.0006637902,1.293,0.146441,0.085,0.055,0.091441,NONE
2026-06-02T13:53:48.152109+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68803.37,68858.0,0.0006638202,1.197,0.137202,0.085,0.055,0.082202,NONE
2026-06-02T13:53:53.578015+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68821.03,68858.0,0.0006638202,1.107,0.220867,0.085,0.105,0.115867,NONE
2026-06-02T13:53:59.262220+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68819.13,68858.0,0.0006655561,1.012,0.199457,0.085,0.075,0.124457,NONE
2026-06-02T13:54:04.696674+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68794.56,68858.0,0.0006655561,0.922,0.074532,0.085,0.015,0.059532,NONE
2026-06-02T13:54:10.419910+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68788.95,68858.0,0.0006639222,0.826,0.048187,0.085,0.015,0.033187,NONE
2026-06-02T13:54:15.858687+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68782.29,68858.0,0.0006639222,0.736,0.026671,0.085,0.005,0.021671,NONE
2026-06-02T13:54:21.702876+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68782.29,68858.0,0.0006649177,0.638,0.019171,0.085,0.005,0.014171,NONE
2026-06-02T13:54:27.155887+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68798.85,68858.0,0.0006649177,0.547,0.040307,0.085,0.005,0.035307,NONE
2026-06-02T13:54:32.894753+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68815.06,68858.0,0.0006622842,0.452,0.080521,0.085,0.005,0.075521,NONE
2026-06-02T13:54:38.323806+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68810.0,68858.0,0.0006622842,0.361,0.039889,0.085,0.005,0.034889,NONE
2026-06-02T13:54:44.082756+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68806.01,68858.0,0.0006624422,0.265,0.013418,0.085,0.005,0.008418,NONE
2026-06-02T13:54:49.531757+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68808.0,68858.0,0.0006624422,0.174,0.004328,0.085,0.005,-0.000672,NONE
2026-06-02T13:54:55.243314+00:00,btc-updown-5m-1780408200,2026-06-02T13:50:00+00:00,2026-06-02T13:55:00+00:00,68802.01,68858.0,0.0006625363,0.079,0.001,0.085,0.005,-0.004,NONE
2026-06-02T13:55:00.701420+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68795.94,68804.0,0.0006625363,4.988,0.468154,0.505,0.505,-0.036846,NONE
2026-06-02T13:55:06.509425+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68787.04,68787.04,0.0006631774,4.892,0.499707,0.505,0.515,-0.015293,NONE
2026-06-02T13:55:12.037084+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68794.63,68787.04,0.0006631774,4.799,0.529979,0.505,0.555,-0.025021,NONE
2026-06-02T13:55:17.840780+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68825.99,68825.99,0.0006662844,4.703,0.499712,0.505,0.635,-0.135288,NONE
2026-06-02T13:55:23.288715+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68815.08,68825.99,0.0006662844,4.612,0.455607,0.505,0.61,-0.154393,NONE
2026-06-02T13:55:29.015333+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68808.07,68810.0,0.0006640385,4.516,0.49179,0.505,0.605,-0.11321,NONE
2026-06-02T13:55:34.448695+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68794.62,68810.0,0.0006640385,4.426,0.436159,0.505,0.51,-0.073841,NONE
2026-06-02T13:55:40.201568+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68801.75,68801.75,0.0006634072,4.33,0.499725,0.505,0.565,-0.065275,NONE
2026-06-02T13:55:45.644092+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68797.89,68801.75,0.0006634072,4.239,0.483346,0.505,0.525,-0.041654,NONE
2026-06-02T13:55:51.356174+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68795.97,68795.97,0.0006631799,4.144,0.499731,0.505,0.555,-0.055269,NONE
2026-06-02T13:55:56.803954+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68799.96,68795.97,0.0006631799,4.053,0.517057,0.505,0.555,-0.037943,NONE
2026-06-02T13:56:02.625385+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68787.01,68799.97,0.0006634117,3.956,0.442976,0.505,0.505,-0.062024,NONE
2026-06-02T13:56:08.152910+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68782.41,68799.97,0.0006634117,3.864,0.422151,0.505,0.455,-0.032849,NONE
2026-06-02T13:56:13.880916+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68782.41,68799.97,0.0006636806,3.769,0.421222,0.505,0.475,-0.053778,NONE
2026-06-02T13:56:19.416870+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68797.54,68799.97,0.0006636806,3.676,0.488675,0.505,0.495,-0.006325,NONE
2026-06-02T13:56:25.141360+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68805.49,68799.97,0.0006634612,3.581,0.525226,0.505,0.605,-0.079774,NONE
2026-06-02T13:56:30.587073+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68812.37,68799.97,0.0006634612,3.49,0.557556,0.505,0.615,-0.057444,NONE
2026-06-02T13:56:36.373422+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68825.67,68799.97,0.000665063,3.394,0.619519,0.505,0.625,-0.005481,NONE
2026-06-02T13:56:41.862100+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68824.0,68799.97,0.000665063,3.302,0.613458,0.505,0.645,-0.031542,NONE
2026-06-02T13:56:47.682418+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68818.0,68799.97,0.0006645215,3.205,0.586928,0.505,0.615,-0.028072,NONE
2026-06-02T13:56:53.127059+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68834.52,68799.97,0.0006645215,3.115,0.665497,0.505,0.71,-0.044503,NONE
2026-06-02T13:56:58.976629+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68836.18,68799.97,0.000667534,3.017,0.674804,0.505,0.745,-0.070196,NONE
2026-06-02T13:57:04.577909+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68834.04,68799.97,0.000667534,2.924,0.667557,0.505,0.735,-0.067443,NONE
2026-06-02T13:57:10.386139+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68822.01,68799.97,0.0006678358,2.827,0.612059,0.505,0.625,-0.012941,NONE
2026-06-02T13:57:15.838099+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68822.01,68799.97,0.0006678358,2.736,0.613862,0.505,0.645,-0.031138,NONE
2026-06-02T13:57:21.679986+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68801.75,68799.97,0.0006704074,2.639,0.50926,0.505,0.505,0.00426,NONE
2026-06-02T13:57:27.133046+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68796.0,68799.97,0.0006704074,2.548,0.478284,0.505,0.485,-0.006716,NONE
2026-06-02T13:57:32.944233+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68792.97,68799.97,0.0006721849,2.451,0.461278,0.505,0.445,0.016278,NONE
2026-06-02T13:57:38.396015+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68791.18,68799.97,0.0006721849,2.36,0.45056,0.505,0.455,-0.00444,NONE
2026-06-02T13:57:44.183557+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68792.98,68799.97,0.0006721849,2.264,0.459786,0.505,0.515,-0.055214,NONE
2026-06-02T13:57:49.735997+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68794.08,68799.97,0.0006721849,2.171,0.465361,0.505,0.475,-0.009639,NONE
2026-06-02T13:57:55.575183+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68790.01,68799.97,0.0006728795,2.074,0.440423,0.505,0.485,-0.044577,NONE
2026-06-02T13:58:01.102920+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68791.51,68799.97,0.0006728795,1.982,0.448165,0.505,0.485,-0.036835,NONE
2026-06-02T13:58:06.972809+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68784.01,68799.97,0.0006694715,1.884,0.400153,0.505,0.375,0.025153,NONE
2026-06-02T13:58:12.433467+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68786.01,68799.97,0.0006694715,1.793,0.410277,0.385,0.385,0.025277,NONE
2026-06-02T13:58:18.313764+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68774.01,68799.97,0.0006698594,1.695,0.332432,0.385,0.285,0.047432,NONE
2026-06-02T13:58:23.760967+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68770.01,68799.97,0.0006698594,1.604,0.303684,0.385,0.285,0.018684,NONE
2026-06-02T13:58:29.575153+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68770.0,68799.97,0.0006701626,1.507,0.298053,0.385,0.26,0.038053,NONE
2026-06-02T13:58:35.012277+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68774.0,68799.97,0.0006701626,1.416,0.317839,0.385,0.285,0.032839,NONE
2026-06-02T13:58:40.794800+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68774.0,68799.97,0.0006698607,1.32,0.311738,0.385,0.245,0.066738,NONE
2026-06-02T13:58:46.262161+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68779.94,68799.97,0.0006698607,1.229,0.347353,0.385,0.285,0.062353,NONE
2026-06-02T13:58:51.981984+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68773.99,68799.97,0.0006698607,1.134,0.298086,0.385,0.205,0.093086,NONE
2026-06-02T13:58:57.478955+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68776.0,68799.97,0.0006698607,1.042,0.305044,0.385,0.235,0.070044,NONE
2026-06-02T13:59:03.260971+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68763.26,68799.97,0.0006528776,0.946,0.200183,0.385,0.125,0.075183,NONE
2026-06-02T13:59:08.790032+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68766.79,68799.97,0.0006528776,0.853,0.211838,0.385,0.115,0.096838,NONE
2026-06-02T13:59:14.556630+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68766.8,68799.97,0.0006528252,0.757,0.197917,0.385,0.165,0.032917,NONE
2026-06-02T13:59:20.012500+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68768.18,68799.97,0.0006528252,0.666,0.192843,0.385,0.135,0.057843,NONE
2026-06-02T13:59:25.792611+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68768.17,68799.97,0.0006528231,0.57,0.174083,0.385,0.135,0.039083,NONE
2026-06-02T13:59:31.318804+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68781.55,68799.97,0.0006528231,0.478,0.27643,0.385,0.215,0.06143,NONE
2026-06-02T13:59:37.044982+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68799.06,68799.97,0.0006557414,0.383,0.486912,0.385,0.465,0.021912,NONE
2026-06-02T13:59:42.504828+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68809.99,68799.97,0.0006557414,0.292,0.659499,0.385,0.705,-0.045501,NONE
2026-06-02T13:59:48.319597+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68832.6,68799.97,0.0006640628,0.195,0.947187,0.385,0.95,-0.002813,NONE
2026-06-02T13:59:53.775391+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68816.0,68799.97,0.0006640628,0.104,0.861942,0.385,0.855,0.006942,NONE
2026-06-02T13:59:59.579248+00:00,btc-updown-5m-1780408500,2026-06-02T13:55:00+00:00,2026-06-02T14:00:00+00:00,68803.04,68799.97,0.0006561716,0.007,0.791612,0.385,0.635,0.156612,NONE
2026-06-02T14:00:05.015665+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68775.98,68803.04,0.0006561716,4.916,0.393157,0.505,0.555,-0.161843,NONE
2026-06-02T14:00:10.758803+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68800.36,68800.36,0.0006548692,4.821,0.499713,0.505,0.505,-0.005287,NONE
2026-06-02T14:00:16.272706+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68775.98,68800.36,0.0006548692,4.729,0.401451,0.505,0.455,-0.053549,NONE
2026-06-02T14:00:22.007652+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68761.51,68758.0,0.0006616745,4.633,0.514012,0.505,0.345,0.169012,NONE
2026-06-02T14:00:27.470463+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68739.99,68758.0,0.0006616745,4.542,0.426037,0.505,0.305,0.121037,NONE
2026-06-02T14:00:33.168689+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68738.41,68738.41,0.0006680095,4.447,0.499719,0.505,0.265,0.234719,NONE
2026-06-02T14:00:38.640531+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68734.46,68738.41,0.0006680095,4.356,0.483283,0.505,0.245,0.238283,NONE
2026-06-02T14:00:44.373457+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68742.85,68742.85,0.0006664008,4.26,0.499726,0.505,0.245,0.254726,BUY_UP
2026-06-02T14:00:49.809734+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68740.52,68742.85,0.0006664008,4.17,0.489793,0.505,0.265,0.224793,NONE
2026-06-02T14:00:55.547624+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68743.31,68743.3,0.0006662434,4.074,0.499775,0.505,0.27,0.229775,NONE
2026-06-02T14:01:00.997990+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68735.62,68743.3,0.0006662434,3.983,0.466255,0.505,0.285,0.181255,NONE
2026-06-02T14:01:06.892363+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68695.94,68746.01,0.0006602519,3.885,0.287567,0.505,0.185,0.102567,NONE
2026-06-02T14:01:12.365421+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68687.01,68746.01,0.0006602519,3.794,0.251979,0.505,0.185,0.066979,NONE
2026-06-02T14:01:18.127358+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68694.9,68746.01,0.0006605064,3.698,0.278874,0.505,0.145,0.133874,NONE
2026-06-02T14:01:23.654840+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68682.0,68746.01,0.0006605064,3.606,0.228635,0.505,0.145,0.083635,NONE
2026-06-02T14:01:29.370426+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68691.99,68746.01,0.0006612489,3.51,0.262677,0.505,0.145,0.117677,NONE
2026-06-02T14:01:34.932498+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68692.0,68746.01,0.0006612489,3.418,0.259938,0.505,0.17,0.089938,NONE
2026-06-02T14:01:40.721348+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68694.0,68746.01,0.0006607313,3.321,0.264632,0.505,0.135,0.129632,NONE
2026-06-02T14:01:46.199804+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68698.49,68746.01,0.0006607313,3.23,0.27998,0.505,0.135,0.14498,NONE
2026-06-02T14:01:52.315751+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68692.91,68746.01,0.0006610094,3.128,0.254135,0.505,0.135,0.119135,NONE
2026-06-02T14:01:57.856233+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68700.0,68746.01,0.0006610094,3.036,0.28032,0.505,0.14,0.14032,NONE
2026-06-02T14:02:03.696530+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68747.99,68746.01,0.0006164568,2.938,0.510661,0.505,0.2,0.310661,BUY_UP
2026-06-02T14:02:09.222658+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68721.79,68746.01,0.0006164568,2.846,0.367179,0.505,0.215,0.152179,NONE
2026-06-02T14:02:14.959686+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68712.0,68746.01,0.0006073337,2.751,0.31144,0.505,0.175,0.13644,NONE
2026-06-02T14:02:20.486754+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68679.43,68746.01,0.0006073337,2.659,0.163794,0.505,0.085,0.078794,NONE
2026-06-02T14:02:26.325384+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68701.41,68746.01,0.0006060613,2.561,0.251564,0.505,0.075,0.176564,NONE
2026-06-02T14:02:31.854205+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68723.21,68746.01,0.0006060613,2.469,0.363623,0.505,0.135,0.228623,NONE
2026-06-02T14:02:37.692208+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68741.99,68746.01,0.0006144295,2.372,0.475173,0.505,0.18,0.295173,BUY_UP
2026-06-02T14:02:43.124163+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68758.0,68746.01,0.0006144295,2.281,0.574349,0.505,0.285,0.289349,BUY_UP
2026-06-02T14:02:48.958718+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68734.0,68746.01,0.0006114996,2.184,0.423172,0.505,0.22,0.203172,NONE
2026-06-02T14:02:54.484514+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68719.88,68746.01,0.0006114996,2.092,0.333496,0.505,0.105,0.228496,NONE
2026-06-02T14:03:00.324312+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68699.67,68746.01,0.0006059137,1.995,0.215228,0.505,0.095,0.120228,NONE
2026-06-02T14:03:05.813508+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68672.01,68746.01,0.0006059137,1.903,0.098718,0.505,0.035,0.063718,NONE
2026-06-02T14:03:11.690123+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68664.98,68746.01,0.0006018127,1.805,0.072283,0.505,0.035,0.037283,NONE
2026-06-02T14:03:17.218069+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68659.99,68746.01,0.0006018127,1.713,0.055921,0.505,0.015,0.040921,NONE
2026-06-02T14:03:23.057839+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68694.0,68746.01,0.0005995622,1.616,0.16024,0.505,0.025,0.13524,NONE
2026-06-02T14:03:28.513731+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68658.0,68746.01,0.0005995622,1.525,0.041754,0.505,0.015,0.026754,NONE
2026-06-02T14:03:34.321805+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68650.18,68746.01,0.0006048575,1.428,0.026785,0.025,0.015,0.011785,NONE
2026-06-02T14:03:39.848679+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68657.98,68746.01,0.0006048575,1.336,0.033386,0.025,0.015,0.018386,NONE
2026-06-02T14:03:45.631794+00:00,btc-updown-5m-1780408800,2026-06-02T14:00:00+00:00,2026-06-02T14:05:00+00:00,68656.46,68746.01,0.000603412,1.239,0.026151,0.025,0.005,0.021151,NONE
